timestamp,aoa_deg,thickness_m,speed_mps,Cd,Cl,max_disp_m,max_stress_Pa,fea_outbase,config_path,config_hash,config_meta,notes
2025-08-20 20:58:41,17.0,0.003,69.44,0.0338443,0.0602993,0.0004129210484940416,9599220.489712901,/case/fea/auto_run_20250820_205841,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 20:58:43,18.0,0.003,69.44,0.033472,0.0636918,0.00042867552403711025,9948048.67025162,/case/fea/auto_run_20250820_205842,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 21:01:02,18.0,0.0015,50.0,0.0173942,0.0330199,0.0008471222574940068,11247268.284997828,/case/fea/auto_run_20250820_210102,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 21:01:04,18.0,0.0015,80.0,0.0443899,0.084539,0.00216936815515332,28802354.12015523,/case/fea/auto_run_20250820_210104,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-20 21:01:06,18.0,0.0015,100.0,0.0692813,0.132099,0.003389940128565574,45007553.71269857,/case/fea/auto_run_20250820_210105,/racewing-opt/config/refs.yaml,none,{},from simpleFoam.log
2025-08-25 09:23:41,12.0,0.0025,69.44,0.0355826,0.0452557,0.0004923681158113124,9981825.298008025,/case/fea/auto_run_20250825_092341,/racewing-opt/config/refs.yaml,none,{},gurney=0mm | from simpleFoam.log
2025-08-25 09:23:43,12.0,0.0025,69.44,0.0355826,0.0452557,0.0004923681158113124,9981825.298008025,/case/fea/auto_run_20250825_092343,/racewing-opt/config/refs.yaml,none,{},gurney=5mm | from simpleFoam.log
2025-08-25 09:23:45,12.0,0.0025,69.44,0.0355826,0.0452557,0.0004923681158113124,9981825.298008025,/case/fea/auto_run_20250825_092344,/racewing-opt/config/refs.yaml,none,{},gurney=10mm | from simpleFoam.log
2025-08-25 10:47:37,12.0,0.0025,69.44,0.0718015,-0.170472,1.739141857768508e-05,1506616.4565810736,/case/fea/auto_run_20250825_104737,/racewing-opt/config/refs.yaml,none,{},"gurney=15mm,thick≈3mm (meshed) | from simpleFoam.log"
2025-08-25 10:52:59,12.0,0.0025,69.44,0.0718015,-0.000825828,1.739141857768508e-05,1506616.4565810736,/case/fea/auto_run_20250825_105259,/racewing-opt/config/refs.yaml,none,{},"gurney=15mm,thick≈3mm (liftDir-down) | from simpleFoam.log"
2025-08-25 11:38:21,12.0,0.0025,69.44,0.0759299,-0.000186461,0.0012485329269751775,28564298.62041013,/case/fea/auto_run_20250825_113821,/racewing-opt/config/refs.yaml,none,{},baseline (pitch-XZ) | from simpleFoam.log
2025-08-25 11:38:29,12.0,0.0025,69.44,0.0763307,-0.000896602,2.0123436273294506e-05,1786163.8975908146,/case/fea/auto_run_20250825_113829,/racewing-opt/config/refs.yaml,none,{},"gurney=15mm,thick≈3mm (pitch-XZ) | from simpleFoam.log"
2025-08-25 11:41:12,12.0,0.0025,69.44,0.0759299,-0.000186461,0.0012485329269751775,28564298.62041013,/case/fea/auto_run_20250825_114111,/racewing-opt/config/refs.yaml,none,{},baseline (refs+dirs locked) | from simpleFoam.log
